"","OE.scores.O","OE.scores.E","OE.scores.OoverE","OE.scores.Onull","OE.scores.Enull","OE.scores.OoverE.null","OE.scores.BC","OE.scores.BC.null","Capture.Probs.Achnanthes","Capture.Probs.Achnanthidium","Capture.Probs.Adlafia","Capture.Probs.Amphipleura","Capture.Probs.Amphora","Capture.Probs.Anomoeoneis","Capture.Probs.Bacillaria","Capture.Probs.Biremis","Capture.Probs.Brachysira","Capture.Probs.Caloneis","Capture.Probs.Campylodiscus","Capture.Probs.Cavinula","Capture.Probs.Chamaepinnularia","Capture.Probs.Cocconeis","Capture.Probs.Craticula","Capture.Probs.Cymatopleura","Capture.Probs.Cymbella","Capture.Probs.Cymbopleura","Capture.Probs.Delicata","Capture.Probs.Denticula","Capture.Probs.Diadesmis","Capture.Probs.Diatomella","Capture.Probs.Didymosphenia","Capture.Probs.Diploneis","Capture.Probs.Encyonema","Capture.Probs.Encyonopsis","Capture.Probs.Entomoneis","Capture.Probs.Eolimna","Capture.Probs.Epithemia","Capture.Probs.Eucocconeis","Capture.Probs.Eunotia","Capture.Probs.Fallacia","Capture.Probs.Fistulifera","Capture.Probs.Frustulia","Capture.Probs.Geissleria","Capture.Probs.Gomphoneis","Capture.Probs.Gomphonema","Capture.Probs.Gomphosphenia","Capture.Probs.Gyrosigma","Capture.Probs.Halamphora","Capture.Probs.Hantzschia","Capture.Probs.Hippodonta","Capture.Probs.Karayevia","Capture.Probs.Kolbesia","Capture.Probs.Lemnicola","Capture.Probs.Luticola","Capture.Probs.Mastogloia","Capture.Probs.Mayamaea","Capture.Probs.Muelleria","Capture.Probs.Navicula","Capture.Probs.Neidium","Capture.Probs.Nitzschia","Capture.Probs.Nupela","Capture.Probs.Opephora","Capture.Probs.Parlibellus","Capture.Probs.Pinnularia","Capture.Probs.Placoneis","Capture.Probs.Planothidium","Capture.Probs.Platessa","Capture.Probs.Pleurosigma","Capture.Probs.Psammodictyon","Capture.Probs.Psammothidium","Capture.Probs.Pseudostaurosira","Capture.Probs.Reimeria","Capture.Probs.Rhoicosphenia","Capture.Probs.Rhopalodia","Capture.Probs.Rossthidium","Capture.Probs.Sellaphora","Capture.Probs.Seminavis","Capture.Probs.Simonsenia","Capture.Probs.Stauroforma","Capture.Probs.Stauroneis","Capture.Probs.Stenopterobia","Capture.Probs.Surirella","Capture.Probs.Synedra","Capture.Probs.Tryblionella","Capture.Probs.Ulnaria","Group.Occurrence.Probs.1","Group.Occurrence.Probs.2","Group.Occurrence.Probs.3","Group.Occurrence.Probs.4","Group.Occurrence.Probs.5","Group.Occurrence.Probs.6","Group.Occurrence.Probs.7","Group.Occurrence.Probs.8","Group.Occurrence.Probs.9","Group.Occurrence.Probs.10","Group.Occurrence.Probs.11","Group.Occurrence.Probs.12","Group.Occurrence.Probs.13","Group.Occurrence.Probs.14","Group.Occurrence.Probs.15","Group.Occurrence.Probs.16","Group.Occurrence.Probs.17","Group.Occurrence.Probs.18","Group.Occurrence.Probs.19","Group.Occurrence.Probs.20","Group.Occurrence.Probs.21","Group.Occurrence.Probs.22"
"113GAR112_8/4/09_2",9,7.67210404144875,1.17308106764158,9,7.43283582089552,1.21084337349398,0.0796477730255253,0.0953678474114441,0.00453837606837607,0.984594405594406,0.116114648194942,0.24296532865827,0.634732161172161,0,0.0326761460761461,0,0.0154245421245421,0.389062068715598,0.00371871657754011,0.007925,0.0363722905199376,0.942543841779136,0.0346219910808146,0.0332571428571429,0.264481223286517,0.00802047762694822,0.00233333333333333,0.163746196940315,0.038840965439789,0.000177777777777778,0.0145318824965884,0.15324734987235,0.262164511436276,0.399213921927746,0,0.371010588202647,0.724311331315743,0.00515384615384615,0.0576516222666223,0.0530983391771627,0.0461847763347763,0.0481577929260282,0.233508585858586,0.277645368226545,0.889940052431229,0.0421932360123537,0.00856503496503497,0.0877365412365412,0.00847388493859082,0.0103502673796791,0.127205535869359,0.00608281045751634,0.00896483516483517,0.0130882826976945,0.0344347338935574,0.113148287855935,0,0.897998550958845,0.0345188566335625,0.917612728937729,0.00291206349206349,2e-05,0.0182736596736597,0.162613413971649,0.0399965367965368,0.901508958198664,0.0017,0.0574665834165834,0,0.0313658507505566,0.209821756446168,0.325932934679699,0.778862011060835,0.44095012324277,0.0574370555914674,0.214122689238866,0.00283636363636364,0.0826452380952381,0,0.0338860406260406,0.0017,0.0643285154061625,0,0.0752416028416028,0.00931666666666667,0.1348,0.011,0.2328,0.015,0.1902,0.0294,0,0.0012,0.063,0,0.0296,0.019,0,0.0374,0.0016,2e-04,0.1472,0.0188,0.0312,0.0376,0,0
"113GAR112_8/7/13_1",9,7.67210404144875,1.17308106764158,9,7.43283582089552,1.21084337349398,0.0796477730255253,0.0953678474114441,0.00453837606837607,0.984594405594406,0.116114648194942,0.24296532865827,0.634732161172161,0,0.0326761460761461,0,0.0154245421245421,0.389062068715598,0.00371871657754011,0.007925,0.0363722905199376,0.942543841779136,0.0346219910808146,0.0332571428571429,0.264481223286517,0.00802047762694822,0.00233333333333333,0.163746196940315,0.038840965439789,0.000177777777777778,0.0145318824965884,0.15324734987235,0.262164511436276,0.399213921927746,0,0.371010588202647,0.724311331315743,0.00515384615384615,0.0576516222666223,0.0530983391771627,0.0461847763347763,0.0481577929260282,0.233508585858586,0.277645368226545,0.889940052431229,0.0421932360123537,0.00856503496503497,0.0877365412365412,0.00847388493859082,0.0103502673796791,0.127205535869359,0.00608281045751634,0.00896483516483517,0.0130882826976945,0.0344347338935574,0.113148287855935,0,0.897998550958845,0.0345188566335625,0.917612728937729,0.00291206349206349,2e-05,0.0182736596736597,0.162613413971649,0.0399965367965368,0.901508958198664,0.0017,0.0574665834165834,0,0.0313658507505566,0.209821756446168,0.325932934679699,0.778862011060835,0.44095012324277,0.0574370555914674,0.214122689238866,0.00283636363636364,0.0826452380952381,0,0.0338860406260406,0.0017,0.0643285154061625,0,0.0752416028416028,0.00931666666666667,0.1348,0.011,0.2328,0.015,0.1902,0.0294,0,0.0012,0.063,0,0.0296,0.019,0,0.0374,0.0016,2e-04,0.1472,0.0188,0.0312,0.0376,0,0
"113GAR118_7/26/10_1",8,7.55742182344888,1.0585620581847,8,7.43283582089552,1.07630522088353,0.115351308547265,0.107930367504836,0.00386316239316239,0.984593006993007,0.110019927773751,0.225389049708462,0.59054391978392,2.22222222222222e-05,0.0340142709142709,5.45454545454545e-05,0.0148955340955341,0.314110686981864,0.00543957219251337,0.0105795454545455,0.0382979178338002,0.952724087024087,0.0274865030394442,0.0166,0.259789319656378,0.0108906590794826,0.00301481481481481,0.119040207504913,0.0285532629462041,0.0010989898989899,0.0137139749139749,0.138783810470575,0.230827345007933,0.29314429917577,0,0.253393740344623,0.675995394202747,0.00333830613830614,0.0599087373737374,0.0428055750785162,0.039726936026936,0.054598020780962,0.231991005073358,0.229942514435456,0.907002839099898,0.0614070512820513,0.00797466977466977,0.0644337218337218,0.0111017482517483,0.0108181818181818,0.14722094997595,0.00707888888888889,0.0104653846153846,0.0193687179487179,0.0262274509803922,0.0964702940632352,0,0.875853541828542,0.0251360269360269,0.900225699300699,0.00533327561327561,0.000196767676767677,0.0190558922558923,0.132106945929887,0.0379186868686869,0.897288130551366,0.00158181818181818,0.0355954545454545,0,0.0376226332926333,0.164419467776232,0.325493204475263,0.773195204664616,0.335798115990763,0.0722594007844008,0.216833345902464,0.00294545454545455,0.05185,0,0.0268707744107744,0.00158181818181818,0.0647006018164842,0,0.0542225996225996,0.00605,0.1092,0.0068,0.1162,0.0424,0.2526,0.0156,0,0.0034,0.0814,6e-04,0.012,0.0288,0,0.0348,0.0094,0.0012,0.1974,0.0288,0.0324,0.0268,2e-04,0
"113GAR118_9/10/12_1",7,7.55742182344888,0.926241800911611,7,7.43283582089552,0.941767068273092,0.179192076371281,0.172285418821096,0.00386316239316239,0.984593006993007,0.110019927773751,0.225389049708462,0.59054391978392,2.22222222222222e-05,0.0340142709142709,5.45454545454545e-05,0.0148955340955341,0.314110686981864,0.00543957219251337,0.0105795454545455,0.0382979178338002,0.952724087024087,0.0274865030394442,0.0166,0.259789319656378,0.0108906590794826,0.00301481481481481,0.119040207504913,0.0285532629462041,0.0010989898989899,0.0137139749139749,0.138783810470575,0.230827345007933,0.29314429917577,0,0.253393740344623,0.675995394202747,0.00333830613830614,0.0599087373737374,0.0428055750785162,0.039726936026936,0.054598020780962,0.231991005073358,0.229942514435456,0.907002839099898,0.0614070512820513,0.00797466977466977,0.0644337218337218,0.0111017482517483,0.0108181818181818,0.14722094997595,0.00707888888888889,0.0104653846153846,0.0193687179487179,0.0262274509803922,0.0964702940632352,0,0.875853541828542,0.0251360269360269,0.900225699300699,0.00533327561327561,0.000196767676767677,0.0190558922558923,0.132106945929887,0.0379186868686869,0.897288130551366,0.00158181818181818,0.0355954545454545,0,0.0376226332926333,0.164419467776232,0.325493204475263,0.773195204664616,0.335798115990763,0.0722594007844008,0.216833345902464,0.00294545454545455,0.05185,0,0.0268707744107744,0.00158181818181818,0.0647006018164842,0,0.0542225996225996,0.00605,0.1092,0.0068,0.1162,0.0424,0.2526,0.0156,0,0.0034,0.0814,6e-04,0.012,0.0288,0,0.0348,0.0094,0.0012,0.1974,0.0288,0.0324,0.0268,2e-04,0
"113GAR178_6/21/11_1",8,7.61430258352758,1.0506543327168,8,7.43283582089552,1.07630522088353,0.101302166428898,0.117988394584139,0.00331688034188034,0.986018181818182,0.104774684629096,0.225751079476079,0.598032631257631,0,0.0344093018093018,0,0.0103653235653236,0.338026527230939,0.00453475935828877,0.0109833333333333,0.0339629447350036,0.948766763302057,0.0279166080651375,0.0220571428571429,0.244153412274001,0.00752014831573655,0.00224444444444444,0.125585249227896,0.028488616612146,0.000644444444444444,0.00866668103138691,0.139402740886564,0.22591265450236,0.317994692235869,0,0.268162865239336,0.718296656937834,0.00312307692307692,0.0537919025419025,0.0434914804150098,0.0440314213564214,0.0536249590279002,0.230299039685804,0.230759899740782,0.906802003878475,0.0604290418731595,0.0075944055944056,0.0711249222999223,0.0109727860374919,0.0108866310160428,0.127795520329344,0.00610947712418301,0.0105945054945055,0.0184592472886591,0.0279053221288515,0.0985869036192566,0,0.874855846441141,0.0282480413377472,0.897479853479853,0.00207301587301587,0,0.0179084693084693,0.147967746795688,0.041255303030303,0.902412533218416,0.0018,0.0422735764235764,0,0.0305827982475041,0.176542088630324,0.299131395728454,0.781638113193996,0.361583148714031,0.0615602546146664,0.207720607007372,0.00298181818181818,0.0638071428571429,0,0.0279219613719614,0.0018,0.0628388188608777,0,0.0593450105450106,0.0063,0.114,0.0082,0.1544,0.0264,0.2636,0.0194,0,0.0012,0.0606,0,0.0124,0.01,0,0.0396,0.0058,0,0.2092,0.0212,0.0328,0.0212,0,0
"113GAR178_8/31/10_1",9,7.61430258352758,1.1819861243064,9,7.43283582089552,1.21084337349398,0.0834038870729536,0.0953678474114441,0.00331688034188034,0.986018181818182,0.104774684629096,0.225751079476079,0.598032631257631,0,0.0344093018093018,0,0.0103653235653236,0.338026527230939,0.00453475935828877,0.0109833333333333,0.0339629447350036,0.948766763302057,0.0279166080651375,0.0220571428571429,0.244153412274001,0.00752014831573655,0.00224444444444444,0.125585249227896,0.028488616612146,0.000644444444444444,0.00866668103138691,0.139402740886564,0.22591265450236,0.317994692235869,0,0.268162865239336,0.718296656937834,0.00312307692307692,0.0537919025419025,0.0434914804150098,0.0440314213564214,0.0536249590279002,0.230299039685804,0.230759899740782,0.906802003878475,0.0604290418731595,0.0075944055944056,0.0711249222999223,0.0109727860374919,0.0108866310160428,0.127795520329344,0.00610947712418301,0.0105945054945055,0.0184592472886591,0.0279053221288515,0.0985869036192566,0,0.874855846441141,0.0282480413377472,0.897479853479853,0.00207301587301587,0,0.0179084693084693,0.147967746795688,0.041255303030303,0.902412533218416,0.0018,0.0422735764235764,0,0.0305827982475041,0.176542088630324,0.299131395728454,0.781638113193996,0.361583148714031,0.0615602546146664,0.207720607007372,0.00298181818181818,0.0638071428571429,0,0.0279219613719614,0.0018,0.0628388188608777,0,0.0593450105450106,0.0063,0.114,0.0082,0.1544,0.0264,0.2636,0.0194,0,0.0012,0.0606,0,0.0124,0.01,0,0.0396,0.0058,0,0.2092,0.0212,0.0328,0.0212,0,0
"113GAR178_9/9/13_1",9,7.61430258352758,1.1819861243064,9,7.43283582089552,1.21084337349398,0.0834038870729536,0.0953678474114441,0.00331688034188034,0.986018181818182,0.104774684629096,0.225751079476079,0.598032631257631,0,0.0344093018093018,0,0.0103653235653236,0.338026527230939,0.00453475935828877,0.0109833333333333,0.0339629447350036,0.948766763302057,0.0279166080651375,0.0220571428571429,0.244153412274001,0.00752014831573655,0.00224444444444444,0.125585249227896,0.028488616612146,0.000644444444444444,0.00866668103138691,0.139402740886564,0.22591265450236,0.317994692235869,0,0.268162865239336,0.718296656937834,0.00312307692307692,0.0537919025419025,0.0434914804150098,0.0440314213564214,0.0536249590279002,0.230299039685804,0.230759899740782,0.906802003878475,0.0604290418731595,0.0075944055944056,0.0711249222999223,0.0109727860374919,0.0108866310160428,0.127795520329344,0.00610947712418301,0.0105945054945055,0.0184592472886591,0.0279053221288515,0.0985869036192566,0,0.874855846441141,0.0282480413377472,0.897479853479853,0.00207301587301587,0,0.0179084693084693,0.147967746795688,0.041255303030303,0.902412533218416,0.0018,0.0422735764235764,0,0.0305827982475041,0.176542088630324,0.299131395728454,0.781638113193996,0.361583148714031,0.0615602546146664,0.207720607007372,0.00298181818181818,0.0638071428571429,0,0.0279219613719614,0.0018,0.0628388188608777,0,0.0593450105450106,0.0063,0.114,0.0082,0.1544,0.0264,0.2636,0.0194,0,0.0012,0.0606,0,0.0124,0.01,0,0.0396,0.0058,0,0.2092,0.0212,0.0328,0.0212,0,0
"113GAR178_9/9/13_2",9,7.61430258352758,1.1819861243064,9,7.43283582089552,1.21084337349398,0.0834038870729536,0.0953678474114441,0.00331688034188034,0.986018181818182,0.104774684629096,0.225751079476079,0.598032631257631,0,0.0344093018093018,0,0.0103653235653236,0.338026527230939,0.00453475935828877,0.0109833333333333,0.0339629447350036,0.948766763302057,0.0279166080651375,0.0220571428571429,0.244153412274001,0.00752014831573655,0.00224444444444444,0.125585249227896,0.028488616612146,0.000644444444444444,0.00866668103138691,0.139402740886564,0.22591265450236,0.317994692235869,0,0.268162865239336,0.718296656937834,0.00312307692307692,0.0537919025419025,0.0434914804150098,0.0440314213564214,0.0536249590279002,0.230299039685804,0.230759899740782,0.906802003878475,0.0604290418731595,0.0075944055944056,0.0711249222999223,0.0109727860374919,0.0108866310160428,0.127795520329344,0.00610947712418301,0.0105945054945055,0.0184592472886591,0.0279053221288515,0.0985869036192566,0,0.874855846441141,0.0282480413377472,0.897479853479853,0.00207301587301587,0,0.0179084693084693,0.147967746795688,0.041255303030303,0.902412533218416,0.0018,0.0422735764235764,0,0.0305827982475041,0.176542088630324,0.299131395728454,0.781638113193996,0.361583148714031,0.0615602546146664,0.207720607007372,0.00298181818181818,0.0638071428571429,0,0.0279219613719614,0.0018,0.0628388188608777,0,0.0593450105450106,0.0063,0.114,0.0082,0.1544,0.0264,0.2636,0.0194,0,0.0012,0.0606,0,0.0124,0.01,0,0.0396,0.0058,0,0.2092,0.0212,0.0328,0.0212,0,0
"113GAR244_6/28/10_1",8,7.60645159220409,1.05173876452448,8,7.43283582089552,1.07630522088353,0.111616822512282,0.107930367504836,0.00472784188034188,0.982556643356643,0.111140900107518,0.222921718004218,0.610042166074666,0.000177777777777778,0.038323791023791,1.81818181818182e-05,0.0127142894142894,0.304646528368146,0.00491122994652406,0.00999318181818182,0.0367535762766645,0.955806172259114,0.0278521265499207,0.0145428571428571,0.241965410156292,0.00932509038347274,0.00345185185185185,0.112275417964389,0.0268690576743518,0.00192611832611833,0.0112485840956429,0.133149962700698,0.227056516996076,0.270620366322131,0,0.236026217050923,0.67419706480883,0.00228826728826729,0.0690622205572206,0.0379107371060312,0.041955297017797,0.0573844644788762,0.239323232078379,0.215063345929669,0.908782616947323,0.0687467263129028,0.00717218337218337,0.0629788225663226,0.0135225157195745,0.0104935828877005,0.14610151466725,0.00859684194890077,0.0119807692307692,0.0248568684909861,0.0242103641456583,0.0956615394300688,0,0.880999783277725,0.0251086541182129,0.903082400932401,0.00534326118326118,0.000355959595959596,0.0190480704480704,0.134317991044903,0.0404022546897547,0.904611749470573,0.00164025974025974,0.0315727522477522,8.57142857142857e-05,0.0447429760000348,0.166206993899347,0.316766399841988,0.786372995076819,0.319671649292973,0.077063748370366,0.220354550759698,0.0028,0.0499511904761905,1.81818181818182e-05,0.0263803672253672,0.00153636363636364,0.062832304770393,8.57142857142857e-05,0.0500778110778111,0.00568333333333333,0.1034,0.0048,0.1018,0.0362,0.2394,0.0086,2e-04,0.0052,0.0932,2e-04,0.011,0.0234,0,0.0338,0.0164,0.0016,0.2282,0.0412,0.0306,0.0186,0.0016,6e-04
"113PS0012_9/9/08_1",9,7.35351257657919,1.22390488984337,9,7.43283582089552,1.21084337349398,0.100680964759757,0.0953678474114441,0.00563476495726496,0.988064335664336,0.101962457537016,0.18141513599146,0.518757043974544,0,0.0282411292411292,0,0.017311359011359,0.301058933218198,0.00452299465240642,0.0136,0.0265155416968652,0.936360078320373,0.0321360996030114,0.0259142857142857,0.263146492701199,0.0107181234288587,0.00298518518518519,0.137568715353274,0.0344795747389865,0.000533333333333333,0.018564361129067,0.126333930203783,0.242532153320536,0.333418990998109,0,0.308578317956553,0.652362248318131,0.00518461538461538,0.0613996314796315,0.047089166258578,0.0374346620971621,0.0564897429585665,0.218029974518945,0.240778413182678,0.906834552430141,0.05496744236156,0.0110251748251748,0.0730921675546675,0.0053583005230064,0.0109139037433155,0.14174811652944,0.00546725490196078,0.00558351648351648,0.0102781239675357,0.0267792717086835,0.11405938485262,0,0.844952318487613,0.0287655677927737,0.883115434565435,0.00148761904761905,4e-05,0.02042072002072,0.142309723071047,0.0311320887445887,0.885242596074949,0.000627272727272727,0.0438922577422577,0,0.0267265996313055,0.173359792636557,0.316403066639243,0.737823968743675,0.360610287288964,0.0690871217290335,0.200327712565213,0.00338181818181818,0.0625071428571428,0,0.0333403472453472,0.000627272727272727,0.062515509506833,0,0.0650742812742813,0.007925,0.102,0.0208,0.1814,0.0194,0.3264,0.012,0,0.0012,0.0806,0,0.0294,0.0064,0,0.0138,0.0048,4e-04,0.09,0.0188,0.0372,0.0554,0,0
"113PS0012_9/9/08_2",8,7.35351257657919,1.08791545763855,8,7.43283582089552,1.07630522088353,0.160234116851795,0.154738878143133,0.00563476495726496,0.988064335664336,0.101962457537016,0.18141513599146,0.518757043974544,0,0.0282411292411292,0,0.017311359011359,0.301058933218198,0.00452299465240642,0.0136,0.0265155416968652,0.936360078320373,0.0321360996030114,0.0259142857142857,0.263146492701199,0.0107181234288587,0.00298518518518519,0.137568715353274,0.0344795747389865,0.000533333333333333,0.018564361129067,0.126333930203783,0.242532153320536,0.333418990998109,0,0.308578317956553,0.652362248318131,0.00518461538461538,0.0613996314796315,0.047089166258578,0.0374346620971621,0.0564897429585665,0.218029974518945,0.240778413182678,0.906834552430141,0.05496744236156,0.0110251748251748,0.0730921675546675,0.0053583005230064,0.0109139037433155,0.14174811652944,0.00546725490196078,0.00558351648351648,0.0102781239675357,0.0267792717086835,0.11405938485262,0,0.844952318487613,0.0287655677927737,0.883115434565435,0.00148761904761905,4e-05,0.02042072002072,0.142309723071047,0.0311320887445887,0.885242596074949,0.000627272727272727,0.0438922577422577,0,0.0267265996313055,0.173359792636557,0.316403066639243,0.737823968743675,0.360610287288964,0.0690871217290335,0.200327712565213,0.00338181818181818,0.0625071428571428,0,0.0333403472453472,0.000627272727272727,0.062515509506833,0,0.0650742812742813,0.007925,0.102,0.0208,0.1814,0.0194,0.3264,0.012,0,0.0012,0.0806,0,0.0294,0.0064,0,0.0138,0.0048,4e-04,0.09,0.0188,0.0372,0.0554,0,0
"113PS0076_8/2/12_1",9,7.68671452383129,1.17085133994467,9,7.43283582089552,1.21084337349398,0.0787024596299727,0.0953678474114441,0.00445696581196581,0.98659020979021,0.117776814079167,0.241032534654888,0.640850206090206,0,0.0317776593776594,0,0.0161071521071521,0.393552652260593,0.00319893048128342,0.00779166666666667,0.0357844749041808,0.942388046104223,0.0338467437790967,0.0349428571428571,0.264160513549631,0.0082722498743087,0.00262962962962963,0.167706607118372,0.0386197585421115,0.000155555555555556,0.0149741722329958,0.149471731209966,0.266197745359216,0.400369335033159,0,0.376393843346196,0.726088645123939,0.00526153846153846,0.0549142263292263,0.0503828487852017,0.0471595358345358,0.0477020836570837,0.237166853734501,0.281112248514013,0.889227364520011,0.041180056381527,0.00780419580419581,0.0872707736707737,0.0082093259681495,0.00907379679144385,0.12612415553945,0.00564179738562092,0.00849340659340659,0.012634766932414,0.0333162464985994,0.115207907865555,0,0.898525554891731,0.0355815713153948,0.919025124875125,0.00260412698412698,2e-05,0.0168984200984201,0.165512106782107,0.039165367965368,0.903023873294461,0.00181818181818182,0.0573007242757243,0,0.0315202690990926,0.214143588644471,0.33256128982129,0.780995499141382,0.440874102477044,0.0559821560248031,0.209807738503327,0.00236363636363636,0.0854654761904762,0,0.0332890357790358,0.00181818181818182,0.0592866344113403,0,0.073797446997447,0.00925833333333333,0.125,0.0116,0.2446,0.0142,0.187,0.0284,0,0.0014,0.071,0,0.0324,0.017,0,0.04,0.0014,2e-04,0.1452,0.0146,0.026,0.04,0,0
"113PS0076_8/22/12_1",9,7.68671452383129,1.17085133994467,9,7.43283582089552,1.21084337349398,0.0787024596299727,0.0953678474114441,0.00445696581196581,0.98659020979021,0.117776814079167,0.241032534654888,0.640850206090206,0,0.0317776593776594,0,0.0161071521071521,0.393552652260593,0.00319893048128342,0.00779166666666667,0.0357844749041808,0.942388046104223,0.0338467437790967,0.0349428571428571,0.264160513549631,0.0082722498743087,0.00262962962962963,0.167706607118372,0.0386197585421115,0.000155555555555556,0.0149741722329958,0.149471731209966,0.266197745359216,0.400369335033159,0,0.376393843346196,0.726088645123939,0.00526153846153846,0.0549142263292263,0.0503828487852017,0.0471595358345358,0.0477020836570837,0.237166853734501,0.281112248514013,0.889227364520011,0.041180056381527,0.00780419580419581,0.0872707736707737,0.0082093259681495,0.00907379679144385,0.12612415553945,0.00564179738562092,0.00849340659340659,0.012634766932414,0.0333162464985994,0.115207907865555,0,0.898525554891731,0.0355815713153948,0.919025124875125,0.00260412698412698,2e-05,0.0168984200984201,0.165512106782107,0.039165367965368,0.903023873294461,0.00181818181818182,0.0573007242757243,0,0.0315202690990926,0.214143588644471,0.33256128982129,0.780995499141382,0.440874102477044,0.0559821560248031,0.209807738503327,0.00236363636363636,0.0854654761904762,0,0.0332890357790358,0.00181818181818182,0.0592866344113403,0,0.073797446997447,0.00925833333333333,0.125,0.0116,0.2446,0.0142,0.187,0.0284,0,0.0014,0.071,0,0.0324,0.017,0,0.04,0.0014,2e-04,0.1452,0.0146,0.026,0.04,0,0
